,image_name,mean,variance,std,skewness,kurtosis,entropy,contrast,dissimilarity,homogeneity,asm,energy,correlation,label_name,label
10,p (572).jpg,52.18119812011719,1686.7483943530824,41.070042541408235,0.5517817107135856,-0.2524731369578692,12.120174741452734,47.87873807485321,3.8082115337573392,0.42075932811749517,0.008551426645219545,0.09247392413658861,0.98579021639682,pituitary_tumor,3
11,gg (353).jpg,41.794334411621094,1985.4036016291357,44.557868010365304,1.0723873662122827,0.926131332612421,11.869596582778223,52.74798954256359,3.40260365704501,0.5337361371344592,0.05326984042091336,0.230802600550586,0.9867191328647746,glioma_tumor,1
12,p (820).jpg,49.22149658203125,1842.1187401674688,42.919910766070664,0.6667562407362643,-0.03665169240021093,12.050135239032336,63.55858228351269,4.084695297211354,0.45590847768672854,0.012143602012237999,0.11019801274178223,0.9827377779519931,pituitary_tumor,3
13,gg (554).jpg,27.631675720214844,1903.1080124568543,43.624626215669224,1.5974396596118512,1.72095595532517,11.432473499376691,14.914467649217222,1.4889692392367906,0.7395208800886803,0.13164412064125175,0.3628279490905459,0.996086130284939,glioma_tumor,1
14,p (517).jpg,54.01673126220703,1605.4011482875212,40.06745747221205,0.5245471799686333,0.20761269741503652,12.158442738468489,61.96235170009786,4.185397810665362,0.3897131640176946,0.0075877391958893686,0.08710762995219976,0.9806716899778555,pituitary_tumor,3
15,m3 (210).jpg,46.055545806884766,1896.2583167934645,43.54604823394959,0.9605718969580472,0.7977329203929777,12.014281389406621,40.80781402886498,2.9200174290606697,0.5222530193512698,0.010045746707562371,0.10022847253930577,0.9892388961915031,meningioma_tumor,2
16,image(195).jpg,57.45269012451172,1640.5373354451149,40.50354719583354,0.5653662264241649,0.8023777546967352,12.190557510256657,48.718620046477476,3.590684625733856,0.4174107171924672,0.0056869612779866085,0.07541194386824018,0.9851257447258568,no_tumor,0
17,gg (427).jpg,48.38868713378906,2166.370780527359,46.54428837706469,0.9535341640156544,0.857418515348948,11.98609448504915,32.21276449363992,2.578285530821921,0.5602120546414906,0.018478803948625857,0.13593676452169168,0.9925649268559763,glioma_tumor,1
18,mt_18.jpg,85.35844802856445,3705.7985512962186,60.875270441257335,0.12220760641801764,-0.8430914905066675,12.16351673835441,46.26606454867903,3.6214950770547927,0.3976320901935333,0.0023245548885225563,0.04821363799302596,0.9937490623134078,meningioma_tumor,2
19,m (151).jpg,35.619964599609375,2364.018140233122,48.62116967158567,1.2180294182629972,0.6633269100832133,11.572896842038952,16.89139707681019,1.6629464285714288,0.7036366003602743,0.09836246109579998,0.3136279022915531,0.9964306257093319,meningioma_tumor,2
20,image(292).jpg,43.23894500732422,1730.7278555398225,41.60201744554971,1.4687160861456572,3.1907966284548275,12.02290175189817,59.36888071795496,3.9050689518101755,0.4609022150846231,0.018189226818483895,0.13486744165469994,0.9828512473197619,no_tumor,0
21,nt_50.jpg,53.239227294921875,1702.933157264255,41.26661068302381,1.525444433780169,3.2568950198447064,12.212517672852554,39.45887735445204,2.3821206886007817,0.6637352420883715,0.07124779237279,0.26692282100410597,0.98842209325003,no_tumor,0
22,gg (485).jpg,31.953067779541016,1723.9464095798176,41.52043363911097,1.3318548919479247,1.7394691983150015,11.640772953047474,36.48235689823874,2.3358610567514693,0.683555946703953,0.11307786100222204,0.3362705175929374,0.9894273536470888,glioma_tumor,1
23,p (51).jpg,50.44725036621094,1922.550798713928,43.846901814312126,0.7332550722769332,0.17799886072608606,12.06305968652544,72.79504418419766,4.33552852862035,0.4275959499935712,0.00993857711935802,0.0996924125465826,0.9810565667204888,pituitary_tumor,3
24,m2 (25).jpg,39.52240753173828,1993.2094054342597,44.64537384135404,1.1328866810035143,0.8337024055981432,11.836818178127425,47.8244327910959,3.065183158023485,0.5690883032145791,0.037243002579643615,0.19298446201610017,0.9880081996292897,meningioma_tumor,2
25,nt_88.jpg,54.42404556274414,1084.016417202758,32.92440458387605,1.0890059114460748,-0.27346046043030947,12.315278291282873,4.337321122798434,0.8911983243639933,0.7355297667038236,0.04124607191935654,0.20309128961961057,0.9980011927462283,no_tumor,0
26,p (307).jpg,54.12090301513672,1666.3562168115168,40.821026650630884,0.48919890295333346,0.4379278962487394,12.137177916309096,34.899435084393325,2.76578170865949,0.5204027482441393,0.009367680028356869,0.09678677610271388,0.9895145246582381,pituitary_tumor,3
27,m2 (80).jpg,33.104461669921875,2286.3997094025835,47.81631216857468,1.4743156634173802,1.4872391128964697,11.540330170419198,20.245359894814094,1.8305635396281805,0.7036627578348615,0.08843537550342029,0.2973808593427295,0.9955771537187346,meningioma_tumor,2
28,m2 (172).jpg,39.718021392822266,1899.3066231664125,43.58103513188291,0.915174536612164,0.36903325765030903,11.824203386265026,38.39755840264189,2.636795193248532,0.6309615668073094,0.050191622863902996,0.2240348697500079,0.9898950086679794,meningioma_tumor,2
29,gg (748).jpg,23.704334259033203,891.6004517952533,29.859679365245256,1.2816021829636826,1.7379037644787836,11.666603568004682,26.7805620107632,1.9459011130136996,0.7040520731663967,0.1263737099703937,0.35549080152711926,0.9849925712234675,glioma_tumor,1
30,gg (230).jpg,41.359798431396484,1305.835652052876,36.13634807299813,0.7715772871872956,0.5320703957285833,12.057266493269086,45.29944349315066,3.1901220034246593,0.5218804629502103,0.017799141361168298,0.1334134227173874,0.9826470029281668,glioma_tumor,1
31,gg (53).jpg,47.84739303588867,1970.759445031741,44.39323647845177,0.9354695930955773,0.7953516101373359,12.018342320161796,45.69931430406072,3.294042777641879,0.5172985744999761,0.01766332372826785,0.1329034376089191,0.988403689399026,glioma_tumor,1
32,m (53).jpg,45.39102554321289,1355.134967524311,36.81215787649932,0.7491873404324507,0.4542638493701361,12.123227320189038,45.308142734833595,3.5397504892367886,0.4402755499738302,0.006526317391399283,0.08078562614351197,0.9832708660040176,meningioma_tumor,2
33,image(159).jpg,39.69792556762695,2285.9452996518085,47.81156031392208,1.623637858005133,3.2942621925486435,11.772425067113826,61.45944303449125,3.547176950831704,0.5068952023261583,0.08928890496272232,0.2988124913097214,0.9865652439519923,no_tumor,0
34,p (733).jpg,28.314315795898438,1257.6762147357222,35.46373097596645,1.1132316828743043,0.2212443016644179,11.692740519590675,36.47418511497063,2.6894340141878694,0.6198556015579318,0.08417893255162907,0.2901360586890728,0.9855096194313003,pituitary_tumor,3
35,m3 (102).jpg,51.84531784057617,1811.9413787579251,42.56690473546233,0.48713060662200514,-0.26216817306105655,12.085508745776492,33.97297348948141,2.716185329011742,0.5439476475652949,0.011757097085719332,0.1084301484169386,0.9906175929372215,meningioma_tumor,2
36,m3 (111).jpg,42.485774993896484,1783.1199911306467,42.22700547198021,1.1363749605888438,1.4057491093156615,11.991264922843234,41.95773835004893,2.8763568676614475,0.5206408221545394,0.013047416240825921,0.11422528722146388,0.9882367295675808,meningioma_tumor,2
37,p (518).jpg,57.748111724853516,1750.830858479705,41.84293080652579,0.4209482507718321,0.0683411774546343,12.166234138842926,65.99776785714283,4.28470523483366,0.39243521889306016,0.007415296080717633,0.08611211343775993,0.9811196364646929,pituitary_tumor,3
38,m1(13).jpg,52.5482063293457,1648.5484879173891,40.602321213415735,0.5550343926910597,-0.6378569303859001,12.15818941029322,19.720114511986306,2.2716525501467726,0.5816711242301932,0.013189959443247667,0.11484754870369532,0.9940163175317872,meningioma_tumor,2
39,p (354).jpg,46.4691047668457,1524.4928961925762,39.04475504075517,0.8336208186395404,0.546628714614072,12.10854367136758,47.490456060420705,3.677535622553816,0.4276511494157068,0.006328919864630465,0.07955450876368017,0.9844165188943133,pituitary_tumor,3
40,image(111).jpg,61.722015380859375,2928.3795879548416,54.114504413833835,0.9470526697010773,0.7142827486386887,12.071082900550875,44.40268010029354,3.5324195817025443,0.4660257389303336,0.03765975429324201,0.19406121274804508,0.9924174173058623,no_tumor,0
41,pt_11.jpg,56.454864501953125,5561.371681048535,74.57460479981462,1.4171682193495163,1.0595823075648498,11.638547610153749,118.96238992172205,4.680283757338553,0.5627070130824412,0.16592535828934704,0.4073393650131878,0.9893180714191808,pituitary_tumor,3
42,pt_6.jpg,47.83954620361328,2530.6726035782485,50.30579095470271,0.7788307296841814,-0.35521100415198337,11.863563805599757,38.58859390288648,3.240845920988259,0.5005820888000372,0.058778597933743834,0.24244297872642925,0.9923778478797134,pituitary_tumor,3
43,p (499).jpg,58.48690414428711,1832.4705239941686,42.80736530077702,0.48722264355629363,-0.06572315946555651,12.175734510203684,69.9377790178572,4.526369098581214,0.3688990855241053,0.003081793792783159,0.05551390630088248,0.980891528459515,pituitary_tumor,3
44,gg (556).jpg,25.533531188964844,1445.7892122682533,38.02353497859258,1.632787409747955,2.1901533544046385,11.499829297917652,29.132789567025444,2.2805390777886516,0.6753963450850704,0.12684199899334253,0.35614884387478013,0.9899357491525009,glioma_tumor,1
45,m3 (194).jpg,54.93465805053711,2286.8787298498064,47.82132087102788,0.6221525340653274,-0.13063099364352526,12.047259067441704,44.78332925636012,3.161708047945205,0.5100642198580395,0.010491870776388981,0.10242983342947005,0.9902036649838117,meningioma_tumor,2
46,mt_16.jpg,86.19827270507812,5961.945474921726,77.21363529145435,0.5719645770756745,-0.6786697683840592,11.998131093333381,54.72420804794518,3.833200831702543,0.470246039087965,0.04691041282457377,0.21658811792102947,0.9954083463866958,meningioma_tumor,2
47,m3 (201).jpg,49.9710693359375,2299.4564460366964,47.952647956465306,0.6347970139975684,-0.43740959933969936,11.960605577447108,29.85184151785714,2.5537052042563593,0.5693299741433532,0.019202429526552163,0.13857283112700036,0.9935085392298341,meningioma_tumor,2
48,m1(171).jpg,74.55492401123047,4508.874066177697,67.14815013220914,0.5253023250940885,-0.5407949517746249,11.985616162675669,43.41072575220156,3.5124487830234825,0.4889486463500031,0.0419798433084692,0.20488983212563086,0.9951839210010232,meningioma_tumor,2
49,gg (634).jpg,24.691055297851562,1321.8954665621277,36.357880391493225,1.605800284894166,2.465326560560837,11.499878768125619,15.286677470645794,1.5250810298434454,0.7384004281504262,0.13177032542579015,0.36300182565076744,0.9942239748789218,glioma_tumor,1
50,image(9).jpg,50.05939483642578,3544.553845300281,59.536155782014355,1.1541774131127662,0.5586399331710163,11.778112785159275,39.463957008317024,2.9214392734833643,0.5533856952748355,0.047307674565983726,0.21750327483967621,0.9944368226730333,no_tumor,0
51,pt_10.jpg,56.454864501953125,5561.371681048535,74.57460479981462,1.4171682193495163,1.0595823075648498,11.638547610153749,118.96238992172205,4.680283757338553,0.5627070130824412,0.16592535828934704,0.4073393650131878,0.9893180714191808,pituitary_tumor,3
52,gg (391).jpg,37.34029006958008,1634.70293206918,40.431459682642924,0.9996543501122156,0.7032340177439247,11.840125737875612,48.646480552837595,3.0492218077299444,0.5873401985314243,0.058526635280919455,0.24192278784959356,0.9851249293778516,glioma_tumor,1
53,p (638).jpg,35.038421630859375,1731.8341026967391,41.61531091673759,1.0930156901561388,0.6986129394287919,11.740502613765797,44.6271098336595,2.7305069716242656,0.6294942018016634,0.08422532307804957,0.29021599383571123,0.9871229518067619,pituitary_tumor,3
54,p (18).jpg,42.33071517944336,1795.2570329571463,42.370473598452335,0.9847484789724553,0.701479704863833,11.955387512488032,50.203438417319035,3.432011374755384,0.5138883713780077,0.019453402103269818,0.13947545340765097,0.986017755367317,pituitary_tumor,3
55,gg (75).jpg,27.41814422607422,694.0023557235836,26.343924455623227,1.2045832294331786,2.0093587333046825,12.011944876717514,27.954508622798432,2.5327406433463815,0.5606044746034045,0.024766689035838004,0.15737435952479045,0.9798601130516718,glioma_tumor,1
56,mt_93.jpg,52.73264694213867,5539.01130508781,74.4245342954043,1.1425059737845134,0.2075552598496304,11.459891474424726,82.23602617416827,3.262452605185911,0.6650393328121633,0.3010657286735377,0.5486945677456062,0.9925838639909818,meningioma_tumor,2
57,gg (423).jpg,45.53383255004883,1918.9750897945923,43.806107905115155,1.0342389078882008,1.373756506458549,11.984569011949386,37.7083995841487,2.757476149706458,0.5670121209027758,0.020234373820767475,0.14224757931426277,0.9901745203872084,glioma_tumor,1
58,p (677).jpg,35.52954864501953,2128.222980942519,46.1326671778526,1.2355238832786906,0.6847006127351563,11.65754851794467,34.10856470156556,2.5496040239726048,0.63514357301371,0.09203772917187572,0.30337720608489316,0.9919929661817435,pituitary_tumor,3
59,gg (813).jpg,29.41938018798828,1347.418144916126,36.70719472959117,1.2013613914262884,0.9668725574946246,11.698565647751835,34.62791248776907,2.4843367783757326,0.6444095108287474,0.07847973904491755,0.28014235496425305,0.9871592282717189,glioma_tumor,1
60,image(62).jpg,108.3894157409668,7178.816865054754,84.72789897698841,-0.07664411924299112,-1.4094755032128532,12.059992816942113,89.74145364481413,4.139004403131119,0.46197480806354174,0.01356857107960278,0.11648420957195349,0.9937424630204101,no_tumor,0
61,m (79).jpg,33.95475387573242,1385.5208981922915,37.222585861171595,0.9789034749025206,0.5237485566934379,11.840459596814503,38.21320022015653,2.6893728595890414,0.5903360646688756,0.041138640276244504,0.2028266261521019,0.9862142923559799,meningioma_tumor,2
62,gg (686).jpg,38.590660095214844,1666.581128586491,40.82378140969417,0.8819137524379931,0.3195093801238187,11.855366316589109,41.76019752935421,2.8668205724070446,0.5828836295267814,0.05877289434622291,0.24243121570091364,0.9874738633109094,glioma_tumor,1
63,p (271).jpg,50.223388671875,1802.507371366024,42.45594624273524,1.093070031633511,1.7841337715479924,12.111047895710266,56.02039123654598,3.785488778131115,0.4236219015671021,0.00589431525504797,0.07677444402304695,0.9844528717780312,pituitary_tumor,3
64,image(289).jpg,59.98507308959961,1744.432596553801,41.76640511887276,1.5892158012433844,3.3612158251515964,12.265579225078056,160.3536417563601,4.291271709882586,0.46857448578840644,0.014325681337664419,0.11968993833094083,0.9521817011759298,no_tumor,0
65,mt_3.jpg,70.57367706298828,2225.436748509237,47.17453495806013,0.8790474516674809,0.8679722385778388,12.25741096945332,36.77550146771039,3.0068034491193747,0.5351947094564362,0.02606349452469997,0.16144192307049607,0.9917366836959083,meningioma_tumor,2
66,gg (658).jpg,23.965267181396484,1286.9183225924935,35.87364384325202,1.750170145558028,3.122861300653369,11.488476276627853,33.90907840019569,2.21772566046967,0.6993578018849332,0.12752390942696692,0.35710489975211335,0.9868397116112745,glioma_tumor,1
67,m1(7).jpg,75.04592895507812,4887.155231534503,69.90819144803064,0.7334885034249332,-0.6040497741116315,12.036367754152971,97.086250917319,4.518407534246579,0.517504602549493,0.01694635134724533,0.1301781523422626,0.990070155029558,meningioma_tumor,2
68,p (673).jpg,41.03158187866211,2060.4836560578406,45.39255066701849,1.0352271918994287,0.6813003742596564,11.81554338330713,60.6074256971624,3.3636558219178077,0.5843257047497549,0.0851671822505571,0.2918341690936089,0.9852981293760492,pituitary_tumor,3
69,3.jpg,54.88024139404297,2100.1600963528617,45.82750371068516,0.36799989895435337,-0.6432595200606328,12.075312933698877,33.03874908268097,2.4885564456947153,0.6063213304272641,0.10169953917282473,0.31890365186498687,0.9921320769105944,no_tumor,0
70,p (378).jpg,51.75511932373047,1597.1857304758742,39.96480614835851,0.5824055214226589,0.2586626308049351,12.132303600660721,48.997752568493155,3.6458154965753438,0.4397410814819713,0.008924910782426432,0.09447174594780405,0.9846412307697431,pituitary_tumor,3
71,m3 (122).jpg,51.825740814208984,2498.007151283775,49.980067539808054,0.9031162683749367,0.3494422206979948,11.992091378406888,31.285794551125235,2.691868731653618,0.5285952500033303,0.011826927341111125,0.1087516774174593,0.9937380724071512,meningioma_tumor,2
72,gg (209).jpg,36.71976089477539,1445.6942664894596,38.02228644478735,1.1229257419831256,1.4229436787154022,11.920832762221307,33.158420988258335,2.6126391267123297,0.5898364342345938,0.04595586068704512,0.21437318089501103,0.9885348344769633,glioma_tumor,1
73,gg (733).jpg,30.744674682617188,2140.602297080448,46.2666434602776,1.5353882091464193,1.552800695706348,11.466170891865895,47.63254494863014,2.7914016634050887,0.66672292812634,0.12888858386452087,0.35901056233002515,0.9888861586033629,glioma_tumor,1
74,gg (195).jpg,34.65549850463867,1662.9950081423012,40.77983580327784,1.1934728467916094,0.9565065302830291,11.802907132247256,28.49501972235811,2.3821741988747567,0.6208870567140011,0.060156807424009376,0.24526884723504813,0.9914379412789074,glioma_tumor,1
75,m2 (146).jpg,35.44588088989258,1639.2761696326634,40.487975617862936,1.0830719875956156,0.9674536120333133,11.800114100084347,34.01690160225044,2.2733992783757335,0.6433721013815317,0.04445885705272029,0.21085269040901586,0.9896291237200278,meningioma_tumor,2
76,m2 (151).jpg,31.48263931274414,1724.8252448711864,41.53101545677864,1.6497942471132954,3.0469422714158494,11.692372440035758,32.08481378424657,2.1836472602739723,0.6724902940526876,0.051883381241134986,0.22777923795011473,0.9907068395583674,meningioma_tumor,2
77,gg (519).jpg,29.35260772705078,1258.7488825125038,35.47885120057446,1.1495597769989736,1.3664636640344359,11.702413096397034,46.64948477250485,2.41418480919765,0.6786478730172286,0.11736661133005111,0.34258810739728124,0.9814812865413326,glioma_tumor,1
78,image(106).jpg,86.2754020690918,5950.112794294817,77.1369742360615,0.29079665212781475,-1.4685710654033723,12.011389707247366,67.09146816903132,3.6868693431996094,0.5206825022514938,0.047555751303030136,0.21807281192993805,0.9943609552246189,no_tumor,0
79,m2 (97).jpg,39.7857666015625,2282.1502252668142,47.771855995625856,1.1314875698807696,0.6498437258550736,11.741782104562978,27.74184350538161,2.319571000489235,0.6415274814309758,0.05937439684420987,0.24366862096751374,0.9939256213171428,meningioma_tumor,2
80,p (159).jpg,50.663475036621094,1672.269105685351,40.893387065457794,0.9952774449887436,1.6213526732859975,12.137845863970805,52.85330922822896,3.7247699058219172,0.4135087470477283,0.0045681108227132085,0.06758780084240949,0.9841890766889595,pituitary_tumor,3
81,p (308).jpg,53.89288330078125,1679.3049932979047,40.979323973168526,0.4595018809830064,0.23773088631528028,12.131251383158615,35.0968268407534,2.792246361301373,0.5187188001798824,0.008891624871332993,0.0942954127799067,0.9895369983215092,pituitary_tumor,3
82,p (669).jpg,43.786964416503906,1762.613917597977,41.98349577629258,0.9750386022263733,0.5812023643582789,11.99863830021823,47.216632522015665,3.459148727984344,0.4907367765777319,0.013362889269385203,0.11559796394999872,0.9866037501197404,pituitary_tumor,3
83,image(162).jpg,59.427772521972656,2292.465974597668,47.879703159038776,0.24466907850502828,-0.7386292447988314,12.074856472421098,44.45392765410957,3.5602372798434447,0.4137825698413173,0.00970614595728872,0.09851977444801993,0.9903079526223191,no_tumor,0
84,m1(34).jpg,33.594024658203125,2002.5796069344506,44.75019113852421,1.272508982226109,0.9784510199000289,11.606516956600283,37.79071367416828,2.521404109589039,0.6643362031898272,0.10577286920531387,0.3252274115220208,0.9905725232410674,meningioma_tumor,2
85,m3 (140).jpg,66.45993423461914,2697.041416890206,51.93304744466866,0.30839901306326123,-0.21623746576756497,12.075359951125753,31.363908084637938,2.3124082681017644,0.6244003622893008,0.05228602578727724,0.22866137799654151,0.9941784309582036,meningioma_tumor,2
86,gt_60.jpg,39.367252349853516,1674.614694650736,40.92205633458241,0.8747698495923973,0.31502127364271937,11.882948909634457,39.52200801125246,2.9064640410958904,0.5803379800950303,0.03871520776726128,0.1967618046452646,0.9882013505805601,glioma_tumor,1
87,gg (788).jpg,35.81953048706055,1425.2026411736006,37.7518561288528,0.9325017760461268,0.5737927822835212,11.861626397798206,35.28924596379648,2.7013285836594925,0.5833601879650054,0.06305050659541986,0.2510985993497771,0.987621942572813,glioma_tumor,1
88,m1(61).jpg,35.78190231323242,2364.4016178167512,48.62511303654472,1.2048869282325707,0.5856464818718035,11.58075899283817,29.550521342954983,2.1084806139921732,0.6943765537936379,0.09920252393059824,0.3149643216788185,0.9937565403300069,meningioma_tumor,2
89,p (458).jpg,43.6992073059082,1078.025334149468,32.83329612069839,0.7819929843894348,0.6021351865074203,12.174280229869098,34.09539352984344,3.1413129892367917,0.4200221709621151,0.004822770925998969,0.06944617286790518,0.9841688594495086,pituitary_tumor,3
90,mt_67.jpg,48.56938934326172,2013.1759483636706,44.86842930573423,1.3451312815692789,3.065509393386362,12.012545378872636,19.878952115949115,2.3347984955968717,0.5427106636165764,0.05716022366680247,0.23908204379836323,0.9950611112399027,meningioma_tumor,2
91,p (767).jpg,48.74818801879883,1459.771990353809,38.20696259000196,0.7386900706052942,0.5305441947181375,12.149616781570444,40.197670774217265,3.5732670315557726,0.400419204277162,0.0039181448501967465,0.06259508647007964,0.9862196469942591,pituitary_tumor,3
92,gg (396).jpg,31.564186096191406,1143.5595169248409,33.816556846090066,0.847802816918367,0.18676019396948096,11.840831793465092,20.9121819960861,1.914987463307242,0.6455793325161677,0.05979305516869038,0.2445261850368798,0.9908588128701586,glioma_tumor,1
93,m3 (134).jpg,82.61503219604492,3067.2107360997325,55.38240457130525,0.9118505153099111,0.8956315860387387,12.253587545266413,84.94117309809198,3.8604566719667313,0.47967184940662433,0.003141405981242518,0.056048246906058696,0.9861054098655523,meningioma_tumor,2
94,image(324).jpg,74.88127136230469,4396.102457770845,66.30311046829436,0.76589634253526,-0.20402419708476183,12.029590891189526,93.94586671355184,4.866602709148727,0.46484171817247866,0.04173838085014871,0.20429973286852018,0.9893111956748861,no_tumor,0
95,p (822).jpg,48.726905822753906,1829.1881911767996,42.76900970535558,0.7617151143007835,0.23768663398589096,12.051746689252168,65.49277229085122,4.071791676859096,0.4644298707427807,0.012344485345530063,0.11110573948059597,0.9820873425710445,pituitary_tumor,3
96,pt_46.jpg,61.238380432128906,2233.106085231004,47.25575187457082,0.7507053208826413,0.38537590476824013,12.160386822056395,99.32509402519572,5.222835891634046,0.31562078528794674,0.0018950784500988483,0.04353249878078271,0.9777153530110715,pituitary_tumor,3
97,gg (496).jpg,26.012588500976562,1522.7708452527877,39.0226965399982,1.2997147409089076,0.5067691049421583,11.456857703858734,10.892643101761266,1.2629036203522517,0.7613685085986758,0.15447032794254614,0.39302713385025484,0.9964272923134819,glioma_tumor,1
98,gg (508).jpg,30.175151824951172,1737.175128570394,41.679432920451234,1.3561241179446097,1.0528881634590919,11.578108319920913,32.28351272015656,2.5537166707436434,0.6360181720550162,0.1103219974822609,0.33214755378033556,0.9907166692683362,glioma_tumor,1
99,m1(5).jpg,45.088680267333984,3670.9718759530074,60.588545748788256,1.2244141551872345,0.5802449278461861,11.601000444572101,23.28378791585126,1.993785163894325,0.6773703286238669,0.0842738510363767,0.2902995884192341,0.9968314216740575,meningioma_tumor,2
100,p (660).jpg,44.82792663574219,2303.7352223002817,47.99724181971587,0.8258786260939103,-0.0848731952442181,11.829779043860261,48.55310512475535,3.0021862769080263,0.598303682162926,0.08023342822241136,0.28325505859986216,0.989464688463166,pituitary_tumor,3
101,gg (308).jpg,32.30671691894531,1501.2987775148358,38.74659697979728,1.1725680364829867,1.0062253612091876,11.742006808868991,38.97712053571429,2.5888576320939296,0.6414217337453466,0.07436061248492373,0.27269142356319853,0.9870265696870821,glioma_tumor,1
102,p (467).jpg,44.061370849609375,1304.5523859625682,36.118587817944494,1.1664558690637543,2.0063947845280676,12.14103827364628,50.26306032901176,3.7943332619863037,0.3949614726957205,0.0036860697952982185,0.060713011746232934,0.9807234975275025,pituitary_tumor,3
103,m1(102).jpg,79.34379959106445,5397.628883597774,73.46855710845132,1.5255075453579623,1.1280100934430788,12.117782332189819,102.63819792685902,4.387081855430528,0.4076540283048869,0.005301879699090641,0.07281400757471491,0.9904885180980046,meningioma_tumor,2
104,gg (781).jpg,31.97933578491211,1211.1428034284472,34.801477029408495,0.9304276094645159,0.4390344153340142,11.82480878117442,31.436789077788642,2.5302180161448167,0.6138321062840998,0.06830889829864936,0.2613597105497505,0.9870257576546514,glioma_tumor,1
105,p (69).jpg,52.58732223510742,1852.0916942852637,43.03593491821996,0.6859601047149704,0.2143443360470605,12.101738514684225,69.17203170865949,4.032301094667321,0.4442907049952669,0.009316019069060062,0.09651952687959085,0.9813083366308862,pituitary_tumor,3
106,gg (457).jpg,56.18536376953125,1934.382212843746,43.98161221287535,0.7172902559455985,0.6593269679476665,12.134252661552134,42.08184778620355,3.1030302103718213,0.48081461795155644,0.0061747290534690785,0.07857944421710476,0.9891128018012078,glioma_tumor,1
107,p (235).jpg,52.63856506347656,1925.4425230508205,43.87986466536583,0.813373407166668,0.9277442436223726,12.090932507965434,36.64473382460863,2.8728863441780805,0.5003615390546459,0.00799972904252993,0.08944120438886057,0.9904773473317917,pituitary_tumor,3
108,p (85).jpg,43.626976013183594,1547.2465495163924,39.335054970298344,0.9608603677590197,0.7860211240391379,12.053015916972544,60.735181476272004,3.8969201015166344,0.45031857796212205,0.011228168749968981,0.10596305370254758,0.9803645226822953,pituitary_tumor,3
109,gg (687).jpg,36.76262283325195,1464.4131077997008,38.26765093129837,0.9396089847726263,0.7740252595989796,11.87432814399536,38.97319135273972,2.724253913894325,0.5869695477675305,0.05766683280739394,0.24013919465050668,0.9866951994006788,glioma_tumor,1
110,gt_62.jpg,51.03480911254883,2207.6733297990722,46.98588436753183,0.9774559988138,0.4061670147229459,12.049738303014538,28.286253210616433,2.6952628118884534,0.4946307343350448,0.006610470500425115,0.08130479998391925,0.9935934882343976,glioma_tumor,1
